code,examples
5413,[]
5418,[]
5419,[]
423810,"['Excavating machinery and equipment merchant wholesalers', 'Road construction and maintenance machinery merchant wholesalers', 'Forestry machinery and equipment merchant wholesalers', 'Scaffolding merchant wholesalers', 'Mining cranes merchant wholesalers']"
448,[]
31412,[]
442,[]
441,[]
31411,[]
447,[]
446,[]
445,[]
444,[]
8129,[]
8123,[]
8122,[]
8121,[]
325510,[]
212210,[]
23891,[]
813219,"['Community chests', 'United fund councils', 'Federated charities', 'United funds for colleges']"
339,[]
712190,"['Bird or wildlife sanctuaries', 'Natural wonder tourist attractions (e.g., caverns, waterfalls)', 'Conservation areas', 'Nature centers or preserves', 'National parks']"
446199,"['Convalescent supply stores', 'Prosthetic stores', 'Hearing aid stores', 'Sick room supply stores']"
23899,[]
334,[]
337,[]
336,[]
331,[]
333,[]
446191,[]
541930,[]
921190,"['Civil rights commissions', 'Personnel offices, government', 'Civil service commissions', 'Supply agencies, government', 'General services departments, government']"
11221,[]
493130,[]
442210,[]
32199,"['Mobile homes manufacturing', 'Panels, prefabricated wood building, manufacturing', 'Prefabricated wood buildings manufacturing', 'Sections, prefabricated wood building, manufacturing', 'Wood dowels manufacturing', 'Wood handles (e.g., broom, handtool, mop) manufacturing']"
212324,[]
212325,"['Bentonite mining and/or beneficiating', ""Fuller's earth mining and/or beneficiating"", 'Common clay mining and/or beneficiating', 'Magnesite mining and/or beneficiating', 'Feldspar mining and/or beneficiating', 'Nepheline syenite mining and/or beneficiating', 'Fire clay mining and/or beneficiating', 'Shale (except oil shale) mining and/or beneficiating']"
212322,[]
212321,[]
56179,[]
56174,[]
56172,[]
56173,[]
56171,[]
22121,[]
424460,[]
11531,[]
561611,"['Fingerprinting services', 'Private detective services', 'Polygraph services', 'Private investigative services']"
561613,[]
561612,[]
61141,[]
61143,[]
61142,[]
221118,[]
221117,[]
221116,[]
221115,[]
221114,[]
221113,[]
221112,[]
221111,[]
324110,[]
32192,[]
32191,[]
42461,[]
42469,[]
311340,[]
712110,"['Art galleries (except retail)', 'Planetariums', 'Art museums', 'Science or technology museums', 'Halls of fame', 'Wax museums']"
327120,[]
423140,[]
423490,"['Church supplies (except silverware, plated ware) merchant wholesalers', 'School equipment and supplies (except books, furniture) merchant wholesalers', 'Drafting tables and instruments merchant wholesalers', 'Scientific instruments merchant wholesalers', 'Laboratory equipment (except medical, dental) merchant wholesalers', 'Surveying equipment and supplies merchant wholesalers']"
551112,[]
551114,"['Centralized administrative offices', 'Head offices', 'Corporate offices', 'Holding companies that manage', 'District and regional offices', 'Subsidiary management offices']"
72241,[]
54193,[]
451110,"['Athletic uniform supply stores', 'Fishing supply stores', 'Bicycle (except motorized) shops', 'Golf pro shops', 'Bowling equipment and supply stores', 'Saddlery stores', 'Diving equipment stores', 'Sporting goods (e.g., scuba, skiing, outdoor) stores', 'Exercise equipment stores', 'Sporting gun shops']"
423720,[]
335932,"['Boxes, electrical wiring (e.g., junction, outlet, switch), manufacturing', 'Conduits and fittings, electrical, manufacturing', 'Face plates (i.e., outlet or switch covers) manufacturing', 'Transmission pole and line hardware manufacturing']"
335931,"['Bus bars, electrical conductors (except switchgear-type), manufacturing', 'GFCI (ground fault circuit interrupters) manufacturing', 'Lamp holders manufacturing', 'Lightning arrestors and coils manufacturing', 'Receptacles (i.e., outlets), electrical, manufacturing', 'Switches for electrical wiring (e.g., pressure, pushbutton, snap, tumbler) manufacturing']"
488510,[]
923110,"['Education offices, nonoperating, public administration', 'State education departments', 'Education statistics centers, government', 'University regents or boards, government']"
314110,[]
4461,[]
2121,[]
2123,[]
2122,[]
488190,"['Aircraft maintenance and repair services (except factory conversions, overhauls, rebuilding)', 'Aircraft passenger screening security services', 'Aircraft testing services']"
4911,[]
52321,[]
623110,"['Convalescent homes or convalescent hospitals (except psychiatric)', 'Nursing homes', 'Assisted living facilities for the elderly with nursing care', 'Rest homes with nursing care', 'Inpatient care hospices']"
5173,[]
5174,[]
5179,[]
45231,"['Dollar stores', 'General merchandise catalog showrooms (except catalog mail-order)', 'General merchandise trading posts', 'General stores', 'Home and auto supply stores', 'Superstores (i.e., food and general merchandise)', 'Variety stores', 'Warehouse clubs (i.e., food and general merchandise)']"
811211,[]
321113,[]
488991,[]
48799,[]
49221,[]
488999,"['Arrangement of vanpools or carpools', 'Stockyards (i.e., not for fattening or selling livestock)', 'Independent pipeline terminal facilities']"
561410,[]
711130,"['Bands', 'Musical groups (except theatrical musical groups)', 'Drum and bugle corps (i.e., drill teams)', 'Orchestras', 'Independent musicians or vocalists']"
33131,[]
31181,[]
45121,[]
4869,[]
31182,[]
4862,[]
4861,[]
444120,[]
48511,[]
44611,[]
44612,[]
44613,[]
44619,"['Convalescent supply stores', 'Prosthetic stores', 'Food (i.e., health) supplement stores', 'Sick room supply stores', 'Hearing aid stores']"
621991,[]
113210,[]
4481,[]
4482,[]
4483,[]
621999,"['Health screening services (except by offices of health practitioners)', 'Physical fitness evaluation services (except by offices of health practitioners)', 'Hearing testing services (except by offices of audiologists)', 'Smoking cessation programs', 'Pacemaker monitoring services']"
112340,[]
33261,[]
721214,"['Fishing camps with accommodation facilities', 'Dude ranches', 'Vacation camps (except campgrounds, day, instructional)', 'Hunting camps with accommodation facilities', 'Wilderness camps', 'Outdoor adventure retreats with accommodation facilities']"
721211,[]
7139,[]
33792,[]
33791,[]
7131,[]
7132,[]
424110,"['Bulk envelope paper merchant wholesalers', 'Bulk paper (e.g., fine, printing, writing) merchant wholesalers', 'Bulk groundwood paper merchant wholesalers', 'Newsprint merchant wholesalers']"
5313,[]
5312,[]
5311,[]
33641,[]
33313,"['Coal breakers, cutters, and pulverizers manufacturing', 'Core drills, underground mining-type, manufacturing', 'Mineral processing and beneficiating machinery manufacturing', 'Mining cars manufacturing', 'Oil and gas field-type derricks manufacturing', 'Oil and gas field-type drilling machinery and equipment (except offshore floating platforms) manufacturing', 'Stationary rock crushing machinery manufacturing', 'Water well drilling machinery manufacturing']"
33312,[]
33311,"['Combines (i.e., harvester-threshers) manufacturing', 'Cotton ginning machinery manufacturing', 'Fertilizing machinery, farm-type, manufacturing', 'Haying machines manufacturing', 'Milking machines manufacturing', 'Planting machines, farm-type, manufacturing', 'Plows, farm-type, manufacturing', 'Poultry brooders, feeders, and waterers manufacturing', 'Powered lawnmowers manufacturing', 'Snowblowers and throwers, residential-type, manufacturing', 'Tractors and attachments, lawn and garden-type and farm-type, manufacturing']"
811420,[]
54149,[]
3152,[]
3151,[]
312230,"['Chewing tobacco manufacturing', 'Cigar manufacturing', 'Cigarettes manufacturing (except electronic)', 'Snuff manufacturing', 'Prepared pipe tobacco manufacturing', 'Tobacco leaf processing and aging']"
54141,[]
3159,[]
54142,[]
541860,[]
3391,[]
541519,[]
3399,[]
441120,"['Antique auto dealers', 'Light truck dealers, used only', 'Automobile dealers, used only']"
541512,"['Computer systems integration design consulting services', 'Local area network (LAN) computer systems integration design services', 'Information management computer systems integration design services', 'Office automation computer systems integration design services']"
322220,[]
238110,"['Concrete pouring and finishing', 'Gunite contractors', 'Concrete pumping (i.e., placement)', 'Mud-jacking contractors', 'Concrete work (except paving)', 'Shotcrete contractors', 'Footing and foundation concrete contractors']"
813312,"['Animal rights organizations', 'Natural resource preservation organizations', 'Conservation advocacy organizations', 'Wildlife preservation organizations', 'Humane societies']"
31122,[]
451,[]
452,[]
453,[]
454,[]
311615,[]
311611,[]
311612,[]
311613,[]
8112,[]
8113,[]
8111,[]
8114,[]
315990,[]
325414,[]
325411,[]
928110,"['Air Force', 'Military police', 'Army', 'Military training schools (except military service academies)', 'Marine Corps', 'National Guard', 'Military courts', 'Navy']"
325413,[]
325412,[]
423930,[]
61121,[]
31332,[]
31331,[]
315190,[]
924110,"['Environmental protection program administration, public administration', 'Waste management program (except sanitation districts) administration, public administration', 'Pollution control program administration, public administration', 'Water control and quality program administration, public administration']"
11239,[]
812191,[]
11231,[]
11232,[]
11233,[]
11234,[]
493120,[]
482112,[]
453310,"['Antique shops', 'Used household-type appliance stores', 'Used book stores', 'Used merchandise thrift shops', 'Used clothing stores', 'Used sporting goods stores']"
482111,[]
452210,[]
532412,[]
532411,[]
92219,[]
92213,[]
92212,[]
92211,[]
92216,[]
92215,[]
92214,[]
56149,"['Address bar coding services', 'Mail presorting services', 'Bar code imprinting services', 'Real-time (i.e., simultaneous) closed captioning of live television performances, meetings, conferences', 'Court reporting services', 'Repossession services', 'Fundraising organization services on a contract or fee basis']"
22112,[]
22111,[]
56143,[]
56142,[]
56141,[]
525920,"['Bankruptcy estates', 'Private estates (i.e., administering on behalf of beneficiaries)', 'Personal investment trusts', 'Testamentary trusts']"
32211,[]
32213,[]
32212,[]
114112,[]
334419,"['Crystals and crystal assemblies, electronic, manufacturing', 'Electron tubes manufacturing', 'LCD (liquid crystal display) unit screens manufacturing', 'Microwave components manufacturing', 'Piezoelectric devices manufacturing', 'Printed circuit laminates manufacturing', 'Switches for electronic applications manufacturing', 'Transducers (except pressure) manufacturing']"
334418,[]
11521,[]
111419,[]
334413,[]
334412,[]
531190,[]
334417,[]
334416,[]
424470,[]
333994,[]
561621,[]
561622,[]
523140,"['Commodity contracts brokerages', 'Financial futures brokerages', 'Commodity futures brokerages']"
322,[]
323,[]
321,[]
326,[]
327,[]
324,[]
325,[]
31311,[]
424610,[]
486910,[]
622110,[]
311351,[]
311352,[]
92812,[]
11411,[]
423730,"['Air pollution control equipment and supplies merchant wholesalers', 'Non-portable electric baseboard heaters merchant wholesalers', 'Air-conditioning equipment (except room units) merchant wholesalers', 'Warm air central heating equipment merchant wholesalers', 'Automotive air-conditioners merchant wholesalers']"
927110,[]
531312,[]
4471,[]
311999,"['Baking powder manufacturing', 'Cake frosting, prepared, manufacturing', 'Dessert puddings manufacturing', 'Sweetening syrups (except pure maple) manufacturing', 'Egg substitutes manufacturing', 'Gelatin dessert preparations manufacturing', 'Honey processing', 'Powdered drink mixes (except chocolate, coffee, tea, or milk based) manufacturing', 'Popcorn (except popped) manufacturing', 'Yeast manufacturing']"
333120,"['Backhoes manufacturing', 'Bulldozers manufacturing', 'Construction and surface mining-type rock drill bits manufacturing', 'Construction-type tractors and attachments manufacturing', 'Off-highway trucks manufacturing', 'Pile-driving equipment manufacturing', 'Portable crushing, pulverizing, and screening machinery manufacturing', 'Powered post hole diggers manufacturing', 'Road graders manufacturing', 'Surface mining machinery (except drilling) manufacturing']"
311991,[]
81311,[]
9271,[]
49211,[]
48611,[]
52221,[]
45221,[]
4871,[]
4872,[]
33121,[]
33122,[]
4879,[]
562910,[]
561320,"['Help supply services', 'Model supply services', 'Labor (except farm) contractors (i.e., personnel suppliers)', 'Temporary employment or temporary staffing services', 'Manpower pools']"
71399,[]
561110,[]
71391,[]
337920,[]
71392,[]
71395,[]
56192,[]
444110,[]
812990,"['Bail bonding or bondsperson services', 'Shoeshine services', 'Coin-operated personal services machine (e.g., blood pressure, locker, photographic, scale, shoeshine) concession operators', 'Social escort services', 'Consumer buying services', 'Wedding planning services', 'Dating services', 'Personal fitness training services']"
611699,"['Public speaking training', 'Survival training', 'Speed reading instruction', 'Yoga instruction, camps, or schools']"
611692,[]
611691,"['Academic tutoring services', 'Learning centers offering remedial courses', 'College board preparation centers', 'Professional examination review instruction']"
621610,"['Home health care agencies', 'Visiting nurse associations', 'Home infusion therapy services', 'In-home hospice care services']"
311423,[]
311422,[]
311421,[]
33271,[]
33272,[]
424320,"[""Men's and boys' hosiery merchant wholesalers"", ""Men's and boys' suits merchant wholesalers"", ""Men's and boys' nightwear merchant wholesalers"", ""Men's and boys' underwear merchant wholesalers"", ""Men's and boys' sportswear merchant wholesalers"", ""Men's and boys' work clothing merchant wholesalers""]"
5324,[]
5322,[]
5323,[]
5321,[]
62191,[]
51912,[]
33651,[]
44314,"['Appliance stores, household-type', 'Cellular telephone accessories stores', 'Consumer-type electronic stores (e.g., televisions, computers, cameras)']"
311514,[]
311513,[]
311512,[]
311511,[]
326220,[]
3169,[]
54151,"['Computer facilities management services', 'Custom computer programming services', 'Computer hardware or software consulting services', 'Software installation services', 'Computer systems integration design services']"
3162,[]
331420,[]
3161,[]
813940,"['Campaign organizations, political', 'Political organizations or clubs', 'Political action committees (PACs)', 'Political parties', 'Political campaign organizations']"
3369,[]
3364,[]
3365,[]
3366,[]
3361,[]
3362,[]
3363,[]
31135,[]
31134,[]
238120,"['Concrete product (e.g., structural precast, structural prestressed) installation', 'Rebar contractors', 'Erecting structural steel', 'Reinforcing steel contractors', 'Placing and tying reinforcing rod at a construction site', 'Structural steel contractors', 'Precast concrete panel, slab, or form installation']"
454390,"['Direct selling bottled water providers', 'Direct selling home delivery newspaper routes', 'Direct selling coffee-break supplies providers', 'Direct selling locker meat provisioners', 'Direct selling frozen food and freezer meal plan providers', 'Direct selling party plan merchandisers']"
111219,"['Carrot farming', 'Squash farming', 'Green bean farming', 'Tomato farming', 'Watermelon farming', 'Melon farming (e.g., cantaloupe, casaba, honeydew, watermelon)', 'Vegetable (except potato) farming', 'Pepper farming (e.g., bell, chili, green, red, sweet peppers)']"
31131,[]
111211,[]
6241,[]
447110,[]
6242,[]
92119,[]
11142,[]
11141,[]
611110,"['Elementary schools', 'Parochial schools, elementary or secondary', 'High schools', 'Primary schools', 'Kindergartens', 'Schools for the physically disabled, elementary or secondary', 'Military academies, elementary or secondary']"
92111,[]
92112,[]
92113,[]
21222,[]
92115,[]
332510,[]
485410,[]
111320,"['Citrus groves (except oranges)', 'Mandarin groves', 'Grapefruit groves', 'Tangelo groves', 'Lemon groves', 'Tangerine groves']"
31324,[]
31321,[]
31322,[]
31323,[]
561740,[]
522310,[]
493110,[]
541890,"['Advertising specialties (e.g., keychains, magnets, pens) distribution services (except direct mail)', 'Sign lettering and painting services', 'Display lettering services', 'Store window dressing or trimming services', 'Mannequin decorating services', 'Welcoming services (i.e., advertising services)', 'Merchandise demonstration services']"
424590,"['Chicks, live, merchant wholesalers', 'Mules merchant wholesalers', 'Hides merchant wholesalers', 'Raw cotton merchant wholesalers', 'Horses merchant wholesalers', 'Raw pelts merchant wholesalers', 'Leaf tobacco merchant wholesalers', 'Sod merchant wholesalers']"
81411,[]
711310,[]
523130,[]
424440,[]
326140,[]
51741,[]
32512,[]
32513,[]
32511,[]
924120,[]
61169,"['Academic tutoring services', 'Public speaking training', 'Automobile driving schools', 'Speed reading instruction', 'Exam preparation services']"
32518,[]
32519,"['Biodiesel fuels not made in petroleum refineries and not blended with petroleum', 'Carbon organic compounds, not specified elsewhere by process, manufacturing', 'Cyclic intermediates made from refined petroleum or natural gas (except aromatic petrochemicals)', 'Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing', 'Fatty acids (e.g., margaric, oleic, stearic) manufacturing', 'Gum and wood chemicals manufacturing', 'Organo-inorganic compound manufacturing', 'Plasticizers (i.e., basic synthetic chemical) manufacturing', 'Silicone (except resins) manufacturing', 'Synthetic sweeteners (i.e., sweetening agents) manufacturing']"
61163,[]
61162,[]
61161,[]
423120,[]
221210,[]
712130,"['Aquariums', 'Wild animal parks', 'Arboreta', 'Zoological gardens', 'Aviaries']"
922190,"['Consumer product safety commissions, public administration', 'Emergency planning and management offices, government', 'Disaster preparedness and management offices, government', 'Public safety bureaus and statistics centers, government']"
42449,[]
42448,[]
42447,[]
42446,[]
42445,[]
42444,[]
42443,[]
42442,[]
42441,[]
562219,[]
561920,[]
562211,[]
562212,[]
562213,[]
56151,[]
56152,[]
56159,"['Condominium time-share exchange services', 'Road and travel services automobile clubs', 'Convention or visitors bureaus', 'Ticket (e.g., airline, bus, cruise ship, sports, theatrical) offices', 'Reservation (e.g., airline, car rental, hotel, restaurant) services', 'Ticket (e.g., amusement, sports, theatrical) agencies']"
813920,"['Bar associations', 'Learned societies', ""Dentists' associations"", 'Peer review boards', ""Engineers' associations"", 'Professional standards review boards', ""Health professionals' associations"", ""Scientists' associations""]"
424130,"['Corrugated paper merchant wholesalers', 'Disposable plastics eating utensils merchant wholesalers', 'Paper napkins merchant wholesalers', 'Paper and disposable plastics dishes merchant wholesalers', 'Paperboard and disposable plastics boxes merchant wholesalers', 'Paper and disposable plastics shipping supplies merchant wholesalers', 'Paper towels merchant wholesalers', 'Plastics bags merchant wholesalers', 'Paper bags merchant wholesalers', 'Sanitary paper products merchant wholesalers', 'Wrapping paper (except gift wrap) merchant wholesalers', 'Waxed paper merchant wholesalers']"
325311,[]
448150,"['Costume jewelry stores', 'Wig and hairpiece stores', 'Neckwear stores']"
325314,[]
451130,"['Fabric shops', 'Sewing supply stores', 'Needlecraft sewing supply stores', 'Upholstery materials stores']"
525110,"['Employee benefit plans', 'Retirement plans', 'Pension funds and plans']"
424910,[]
315280,[]
333131,[]
333132,[]
454210,[]
81321,[]
311941,[]
311942,[]
453930,[]
5151,[]
5152,[]
115,[]
114,[]
111,[]
113,[]
112,[]
325220,[]
523910,"['Investment clubs', 'Tax liens dealing (i.e., acting as a principal in dealing tax liens to investors)', 'Mineral royalties or leases dealing (i.e., acting as a principal in dealing royalties or leases to investors)', 'Venture capital companies']"
424820,[]
711110,"['Comedy troupes', 'Opera companies', 'Live theatrical productions (except dance)', 'Theatrical stock or repertory companies', 'Musical theater companies']"
49111,[]
45331,[]
111339,"['Apricot farming', 'Fig farming', 'Banana farming', 'Noncitrus fruit farming', 'Cherry farming', 'Peach farming', 'Coffee farming', 'Pineapple farming', 'Date farming', 'Prune farming']"
33461,[]
445291,[]
445292,[]
325130,[]
445299,"['Coffee and tea (i.e., packaged) stores', 'Soft drink (i.e., bottled) stores', 'Dairy product stores', 'Spice stores', 'Gourmet food stores', 'Water (i.e., bottled) stores']"
327215,[]
327211,[]
327213,[]
327212,[]
481112,[]
481111,[]
44419,[]
321114,[]
44412,[]
44413,[]
44411,[]
112410,[]
5331,[]
561439,[]
332722,[]
332721,[]
713110,[]
3211,[]
3212,[]
3219,[]
11311,[]
33661,"['Barge building', 'Boat yards (i.e., boat manufacturing facilities)', 'Cargo ship building', 'Drilling and production platforms, floating, oil and gas, building', 'Inflatable plastic boats, heavy-duty, manufacturing', 'Inflatable rubber boats, heavy-duty, manufacturing', 'Passenger ship building', 'Rigid inflatable boats (RIBs) manufacturing', 'Rowboats manufacturing']"
33511,[]
54162,[]
54161,"['Actuarial, benefit, and compensation consulting services', 'Marketing consulting services', 'Administrative and general management consulting services', 'Process, physical distribution, and logistics consulting services', 'Human resources consulting services']"
33512,[]
561,[]
562,[]
621391,[]
54169,[]
111991,[]
111992,[]
423820,"['Animal feeders merchant wholesalers', 'Milking machinery and equipment merchant wholesalers', 'Harvesting machinery and equipment merchant wholesalers', 'Planting machinery and equipment merchant wholesalers', 'Lawnmowers merchant wholesalers']"
331410,[]
111998,"['Agave farming', 'Mint farming', 'General combination crop farming (except oilseed and grain; vegetables and melons; fruit and tree nut combinations)', 'Hay seed farming', 'Grass seed farming', 'Hop farming', 'Spice farming']"
611210,[]
332613,[]
512191,[]
3379,[]
512199,"['Motion picture film laboratories', 'Stock footage film libraries', 'Film preservation services']"
621492,[]
332618,"['Barbed wire made from purchased wire', 'Chain link fencing and fence gates made from purchased wire', 'Metal baskets made from purchased wire', 'Nails, brads, and staples made from purchased wire', 'Noninsulated wire cable made from purchased wire', 'Paper clips made from purchased wire', 'Woven wire cloth made from purchased wire']"
3372,[]
3371,[]
336999,"['All-terrain vehicles (ATVs), wheeled or tracked, manufacturing', 'Animal-drawn vehicles and parts manufacturing', ""Gocarts (except children's) manufacturing"", 'Golf carts and similar motorized passenger carriers manufacturing', 'Race cars manufacturing', 'Snowmobiles and parts manufacturing']"
722,[]
487990,"['Aerial cable cars, scenic and sightseeing operation', 'Helicopter rides, scenic and sightseeing operation', 'Aerial tramways, scenic and sightseeing operation', 'Hot air balloon rides, scenic and sightseeing operation', 'Glider excursions']"
721,[]
336991,[]
336992,[]
238130,"['Building framing (except structural steel)', 'Post framing contractors', 'Foundation, building, wood, contractors', 'Steel framing contractors', 'Framing contractors', 'Wood frame component (e.g., truss) fabrication on site']"
4248,[]
4249,[]
4246,[]
4247,[]
4244,[]
4245,[]
4242,[]
4243,[]
4241,[]
111199,"['Barley farming', 'Sorghum farming', 'Oat farming', 'Wild rice farming', 'Rye farming']"
111191,[]
212222,[]
212221,[]
423910,[]
238390,"['Bathtub refinishing, on-site', 'Fabricating metal cabinets or countertops on site', 'Closet organizer system installation', 'Modular furniture system attachment and installation', 'Concrete coating, glazing, or sealing', 'Trade show exhibit installation and dismantling', 'Countertop and cabinet, metal (except residential-type), installation', 'Waterproofing contractors', 'Drapery fixture (e.g., hardware, rods, tracks) installation', 'Window shade and blind installation']"
42,[]
72112,[]
31223,[]
72111,[]
72119,"['Bed-and-breakfast inns', 'Tourist homes', 'Guest houses', 'Youth hostels', 'Housekeeping cabins and cottages']"
562920,[]
111335,"['Almond farming', 'Pistachio farming', 'Filbert farming', 'Tree nut farming', 'Macadamia farming', 'Walnut farming', 'Pecan farming']"
111334,"['Berry (except strawberries) farming', 'Cranberry farming', 'Blackberry farming', 'Currant farming', 'Blueberry farming', 'Raspberry farming']"
111336,[]
111331,[]
111333,[]
111332,[]
333924,[]
333922,[]
333923,"['Aerial work platforms manufacturing', 'Automobile wrecker (i.e., tow truck) hoists manufacturing', 'Block and tackle manufacturing', 'Metal pulleys (except power transmission) manufacturing', 'Winches manufacturing']"
333921,"['Automobile lifts (i.e., garage-type, service station) manufacturing', 'Escalators manufacturing', 'Moving walkways manufacturing', 'Passenger and freight elevators manufacturing']"
48851,[]
486110,[]
532283,[]
522320,"['Automated clearinghouses, bank or check (except central bank)', 'Credit card processing services', 'Check clearing services (except central bank)', 'Electronic funds transfer services']"
23622,[]
23621,[]
4441,[]
541310,[]
212319,"['Bituminous limestone mining and/or beneficiating', 'Marble crushed and broken stone mining and/or beneficiating', 'Bituminous sandstone mining and/or beneficiating', 'Sandstone crushed and broken stone mining and/or beneficiating']"
212313,[]
212312,[]
212311,[]
